id,name,city,country,address,category,importance,website,exhibitions_url,title,start_date,end_date,artists,curators,status,image_url,source_url,crawler,scraped_at,updated_at
centre-pompidou-francois-morellet-100-pour-cent-2026,Centre Pompidou,Paris,France,"Place Georges-Pompidou, 75004 Paris",museum,global,https://www.centrepompidou.fr,https://www.centrepompidou.fr/en/program/exhibitions,François Morellet 100 pour cent,2026-04-03,2026-09-29,[],[],current,,https://www.centrepompidou.fr/en/program/exhibitions,html,2026-08-23T19:31:28.911883+00:00,2026-08-23T19:31:28.911883+00:00
centre-pompidou-hilma-af-klint-2026,Centre Pompidou,Paris,France,"Place Georges-Pompidou, 75004 Paris",museum,global,https://www.centrepompidou.fr,https://www.centrepompidou.fr/en/program/exhibitions,Hilma af Klint,2026-05-06,2026-08-30,[],[],current,,https://www.centrepompidou.fr/en/program/exhibitions,html,2026-08-23T19:31:28.911883+00:00,2026-08-23T19:31:28.911883+00:00
centre-pompidou-raoul-dufy-la-melodie-du-bonheur-2026,Centre Pompidou,Paris,France,"Place Georges-Pompidou, 75004 Paris",museum,global,https://www.centrepompidou.fr,https://www.centrepompidou.fr/en/program/exhibitions,"Raoul Dufy, la mélodie du bonheur",2026-06-27,2026-09-20,[],[],current,,https://www.centrepompidou.fr/en/program/exhibitions,html,2026-08-23T19:31:28.911883+00:00,2026-08-23T19:31:28.911883+00:00
centre-pompidou-suivez-le-fil-design-textile-2026,Centre Pompidou,Paris,France,"Place Georges-Pompidou, 75004 Paris",museum,global,https://www.centrepompidou.fr,https://www.centrepompidou.fr/en/program/exhibitions,Suivez le fil ! Design & textile,2026-06-27,2026-10-31,[],[],current,,https://www.centrepompidou.fr/en/program/exhibitions,html,2026-08-23T19:31:28.911883+00:00,2026-08-23T19:31:28.911883+00:00
centre-pompidou-musee-sentimental-sentimental-museum-andre-breton-daniel-spo-2026,Centre Pompidou,Paris,France,"Place Georges-Pompidou, 75004 Paris",museum,global,https://www.centrepompidou.fr,https://www.centrepompidou.fr/en/program/exhibitions,"Musée sentimental (Sentimental Museum) André Breton, Daniel Spoerri, Joseph Cornell, Annette Messager, Marcel Duchamp, Ben…",2026-09-11,2027-03-14,[],[],upcoming,,https://www.centrepompidou.fr/en/program/exhibitions,html,2026-08-23T19:31:28.911883+00:00,2026-08-23T19:31:28.911883+00:00
centre-pompidou-cezanne-et-nous-2026,Centre Pompidou,Paris,France,"Place Georges-Pompidou, 75004 Paris",museum,global,https://www.centrepompidou.fr,https://www.centrepompidou.fr/en/program/exhibitions,Cezanne et nous,2026-09-23,2027-01-17,[],[],upcoming,,https://www.centrepompidou.fr/en/program/exhibitions,html,2026-08-23T19:31:28.911883+00:00,2026-08-23T19:31:28.911883+00:00
centre-pompidou-vies-minuscules-2026,Centre Pompidou,Paris,France,"Place Georges-Pompidou, 75004 Paris",museum,global,https://www.centrepompidou.fr,https://www.centrepompidou.fr/en/program/exhibitions,Vies minuscules,2026-09-24,2027-01-31,[],[],upcoming,,https://www.centrepompidou.fr/en/program/exhibitions,html,2026-08-23T19:31:28.911883+00:00,2026-08-23T19:31:28.911883+00:00
centre-pompidou-prix-marcel-duchamp-2026-2026,Centre Pompidou,Paris,France,"Place Georges-Pompidou, 75004 Paris",museum,global,https://www.centrepompidou.fr,https://www.centrepompidou.fr/en/program/exhibitions,Prix Marcel Duchamp 2026,2026-10-02,2027-02-07,[],[],upcoming,,https://www.centrepompidou.fr/en/program/exhibitions,html,2026-08-23T19:31:28.911883+00:00,2026-08-23T19:31:28.911883+00:00
centre-pompidou-louise-bourgeois-extreme-tension-dessins-et-gravures-2026,Centre Pompidou,Paris,France,"Place Georges-Pompidou, 75004 Paris",museum,global,https://www.centrepompidou.fr,https://www.centrepompidou.fr/en/program/exhibitions,Louise Bourgeois. Extrême tension Dessins et gravures,2026-10-20,2027-02-21,[],[],upcoming,,https://www.centrepompidou.fr/en/program/exhibitions,html,2026-08-23T19:31:28.911883+00:00,2026-08-23T19:31:28.911883+00:00
palais-de-tokyo-utopia-utopia-2026,Palais de Tokyo,Paris,France,"13 Avenue du Président Wilson, 75116 Paris",kunsthalle,global,https://palaisdetokyo.com,https://palaisdetokyo.com/en/exhibitions/,UTOPIA UTOPIA,2026-07-04,2026-09-20,[],[],current,,https://palaisdetokyo.com/en/exhibitions/,html,2026-08-23T19:31:28.911883+00:00,2026-08-23T19:31:28.911883+00:00
palais-de-tokyo-photoromance-2026,Palais de Tokyo,Paris,France,"13 Avenue du Président Wilson, 75116 Paris",kunsthalle,global,https://palaisdetokyo.com,https://palaisdetokyo.com/en/exhibitions/,PHOTOROMANCE,2026-07-06,2027-10-04,[],[],current,,https://palaisdetokyo.com/en/exhibitions/,html,2026-08-23T19:31:28.911883+00:00,2026-08-23T19:31:28.911883+00:00
palais-de-tokyo-tokyo-waves-2026,Palais de Tokyo,Paris,France,"13 Avenue du Président Wilson, 75116 Paris",kunsthalle,global,https://palaisdetokyo.com,https://palaisdetokyo.com/en/exhibitions/,TOKYO WAVES,2026-07-12,2026-08-29,[],[],current,,https://palaisdetokyo.com/en/exhibitions/,html,2026-08-23T19:31:28.911883+00:00,2026-08-23T19:31:28.911883+00:00
arario-gallery-seoul-ryu-in-duality-2026,Arario Gallery Seoul,Seoul,South Korea,"85 Yulgok-ro, Jongno-gu, Seoul",gallery,national,https://www.arariogallery.com,https://www.arariogallery.com/,RYU In: Duality,2026-04-14,2027-04-11,[],[],current,,https://www.arariogallery.com/,html,2026-08-23T19:31:28.911883+00:00,2026-08-23T19:31:28.911883+00:00
arario-gallery-seoul-the-other-measure-2026,Arario Gallery Seoul,Seoul,South Korea,"85 Yulgok-ro, Jongno-gu, Seoul",gallery,national,https://www.arariogallery.com,https://www.arariogallery.com/,The Other Measure,2026-07-10,2026-09-05,[],[],current,,https://www.arariogallery.com/,html,2026-08-23T19:31:28.911883+00:00,2026-08-23T19:31:28.911883+00:00
arario-gallery-seoul-tions-fairs-press-news-catalogue-art-consulting-contact-en-k-2026,Arario Gallery Seoul,Seoul,South Korea,"85 Yulgok-ro, Jongno-gu, Seoul",gallery,national,https://www.arariogallery.com,https://www.arariogallery.com/,tions Fairs Press News Catalogue Art Consulting Contact EN KO 简体 Menu EN KO 简体 Home The Other Measure,2026-07-10,2026-09-05,[],[],current,,https://www.arariogallery.com/,html,2026-08-23T19:31:28.911883+00:00,2026-08-23T19:31:28.911883+00:00
arario-gallery-seoul-ery-shanghai-ryu-in-duality-14-apr-2026-11-apr-2027-arario-g-2026,Arario Gallery Seoul,Seoul,South Korea,"85 Yulgok-ro, Jongno-gu, Seoul",gallery,national,https://www.arariogallery.com,https://www.arariogallery.com/,ERY SHANGHAI RYU In: Duality 14 Apr 2026 - 11 Apr 2027 ARARIO GALLERY CHEONAN KIM Inbai: A Man Asleep,2026-09-01,2026-10-24,[],[],upcoming,,https://www.arariogallery.com/,html,2026-08-23T19:31:28.911883+00:00,2026-08-23T19:31:28.911883+00:00
arario-gallery-seoul-kim-inbai-a-man-asleep-2026,Arario Gallery Seoul,Seoul,South Korea,"85 Yulgok-ro, Jongno-gu, Seoul",gallery,national,https://www.arariogallery.com,https://www.arariogallery.com/,KIM Inbai: A Man Asleep,2026-09-01,2026-10-24,[],[],upcoming,,https://www.arariogallery.com/,html,2026-08-23T19:31:28.911883+00:00,2026-08-23T19:31:28.911883+00:00
mam-sao-paulo-july-26-27-set-26-current-look-mam-sao-paulo-visits-sesc-bom-2026,MAM – Museu de Arte Moderna de São Paulo,São Paulo,Brazil,"Parque Ibirapuera, Gate 3, São Paulo",museum,national,https://mam.org.br,https://mam.org.br/en/exhibitions/,July 26 - 27 set 26 current Look: MAM São Paulo visits SESC Bom Retiro external exposure,2026-07-01,2026-09-27,[],[],current,,https://mam.org.br/en/exhibitions/,html,2026-08-23T19:31:28.911883+00:00,2026-08-23T19:31:28.911883+00:00
mam-sao-paulo-january-27-39th-panorama-of-brazilian-art-after-it-s-all-sai-2026,MAM – Museu de Arte Moderna de São Paulo,São Paulo,Brazil,"Parque Ibirapuera, Gate 3, São Paulo",museum,national,https://mam.org.br,https://mam.org.br/en/exhibitions/,January 27 39th Panorama of Brazilian Art: After It's All Said,2026-09-12,2027-01-24,[],[],upcoming,,https://mam.org.br/en/exhibitions/,html,2026-08-23T19:31:28.911883+00:00,2026-08-23T19:31:28.911883+00:00
masp-3-7-26-2026,MASP – Museu de Arte de São Paulo,São Paulo,Brazil,"Avenida Paulista 1578, Bela Vista, São Paulo",museum,global,https://masp.org.br,https://masp.org.br/en/exhibitions,3.7.26,,2026-07-03,[],[],past,,https://masp.org.br/en/exhibitions,html,2026-08-23T19:31:28.911883+00:00,2026-08-23T19:31:28.911883+00:00
masp-picture-gallery-in-transformation-2015,MASP – Museu de Arte de São Paulo,São Paulo,Brazil,"Avenida Paulista 1578, Bela Vista, São Paulo",museum,global,https://masp.org.br,https://masp.org.br/en/exhibitions,Picture Gallery in Transformation,,2015-11-12,[],[],past,,https://masp.org.br/en/exhibitions,html,2026-08-23T19:31:28.911883+00:00,2026-08-23T19:31:28.911883+00:00
masp-since-12-11-2015-2015,MASP – Museu de Arte de São Paulo,São Paulo,Brazil,"Avenida Paulista 1578, Bela Vista, São Paulo",museum,global,https://masp.org.br,https://masp.org.br/en/exhibitions,SINCE 12.11.2015,,2015-11-12,[],[],past,,https://masp.org.br/en/exhibitions,html,2026-08-23T19:31:28.911883+00:00,2026-08-23T19:31:28.911883+00:00
masp-15-5-13-9-2026-2026,MASP – Museu de Arte de São Paulo,São Paulo,Brazil,"Avenida Paulista 1578, Bela Vista, São Paulo",museum,global,https://masp.org.br,https://masp.org.br/en/exhibitions,15.5 - 13.9.2026,2026-05-15,2026-09-13,[],[],current,,https://masp.org.br/en/exhibitions,html,2026-08-23T19:31:28.911883+00:00,2026-08-23T19:31:28.911883+00:00
masp-damian-ortega-matter-and-energy-2026,MASP – Museu de Arte de São Paulo,São Paulo,Brazil,"Avenida Paulista 1578, Bela Vista, São Paulo",museum,global,https://masp.org.br,https://masp.org.br/en/exhibitions,Damián Ortega: Matter and Energy,2026-05-15,2026-09-13,[],[],current,,https://masp.org.br/en/exhibitions,html,2026-08-23T19:31:28.911883+00:00,2026-08-23T19:31:28.911883+00:00
masp-sol-calero-casa-maria-lionza-2026,MASP – Museu de Arte de São Paulo,São Paulo,Brazil,"Avenida Paulista 1578, Bela Vista, São Paulo",museum,global,https://masp.org.br,https://masp.org.br/en/exhibitions,SOL CALERO : CASA MARÍA LIONZA,2026-05-15,2026-09-13,[],[],current,,https://masp.org.br/en/exhibitions,html,2026-08-23T19:31:28.911883+00:00,2026-08-23T19:31:28.911883+00:00
masp-3-7-4-10-2026-2026,MASP – Museu de Arte de São Paulo,São Paulo,Brazil,"Avenida Paulista 1578, Bela Vista, São Paulo",museum,global,https://masp.org.br,https://masp.org.br/en/exhibitions,3.7 - 4.10.2026,2026-07-03,2026-10-04,[],[],current,,https://masp.org.br/en/exhibitions,html,2026-08-23T19:31:28.911883+00:00,2026-08-23T19:31:28.911883+00:00
masp-carolina-caycedo-confluences-2026,MASP – Museu de Arte de São Paulo,São Paulo,Brazil,"Avenida Paulista 1578, Bela Vista, São Paulo",museum,global,https://masp.org.br,https://masp.org.br/en/exhibitions,Carolina Caycedo: Confluences,2026-07-03,2026-10-04,[],[],current,,https://masp.org.br/en/exhibitions,html,2026-08-23T19:31:28.911883+00:00,2026-08-23T19:31:28.911883+00:00
masp-4-9-26-31-1-27-2026,MASP – Museu de Arte de São Paulo,São Paulo,Brazil,"Avenida Paulista 1578, Bela Vista, São Paulo",museum,global,https://masp.org.br,https://masp.org.br/en/exhibitions,4.9.26 - 31.1.27,2026-09-04,2027-01-31,[],[],upcoming,,https://masp.org.br/en/exhibitions,html,2026-08-23T19:31:28.911883+00:00,2026-08-23T19:31:28.911883+00:00
masp-latin-american-histories-2026,MASP – Museu de Arte de São Paulo,São Paulo,Brazil,"Avenida Paulista 1578, Bela Vista, São Paulo",museum,global,https://masp.org.br,https://masp.org.br/en/exhibitions,Latin American Histories,2026-09-04,2027-01-31,[],[],upcoming,,https://masp.org.br/en/exhibitions,html,2026-08-23T19:31:28.911883+00:00,2026-08-23T19:31:28.911883+00:00
masp-30-10-26-31-1-27-2026,MASP – Museu de Arte de São Paulo,São Paulo,Brazil,"Avenida Paulista 1578, Bela Vista, São Paulo",museum,global,https://masp.org.br,https://masp.org.br/en/exhibitions,30.10.26 - 31.1.27,2026-10-30,2027-01-31,[],[],upcoming,,https://masp.org.br/en/exhibitions,html,2026-08-23T19:31:28.911883+00:00,2026-08-23T19:31:28.911883+00:00
masp-30-10-26-4-4-27-2026,MASP – Museu de Arte de São Paulo,São Paulo,Brazil,"Avenida Paulista 1578, Bela Vista, São Paulo",museum,global,https://masp.org.br,https://masp.org.br/en/exhibitions,30.10.26 - 4.4.27,2026-10-30,2027-04-04,[],[],upcoming,,https://masp.org.br/en/exhibitions,html,2026-08-23T19:31:28.911883+00:00,2026-08-23T19:31:28.911883+00:00
masp-pablo-delano-the-museum-of-the-old-colony-2026,MASP – Museu de Arte de São Paulo,São Paulo,Brazil,"Avenida Paulista 1578, Bela Vista, São Paulo",museum,global,https://masp.org.br,https://masp.org.br/en/exhibitions,Pablo Delano: The Museum of the Old Colony,2026-10-30,2027-01-31,[],[],upcoming,,https://masp.org.br/en/exhibitions,html,2026-08-23T19:31:28.911883+00:00,2026-08-23T19:31:28.911883+00:00
masp-rosa-elena-curruchich-chronicles-of-comalapa-2026,MASP – Museu de Arte de São Paulo,São Paulo,Brazil,"Avenida Paulista 1578, Bela Vista, São Paulo",museum,global,https://masp.org.br,https://masp.org.br/en/exhibitions,Rosa Elena Curruchich: Chronicles of Comalapa,2026-10-30,2027-04-04,[],[],upcoming,,https://masp.org.br/en/exhibitions,html,2026-08-23T19:31:28.911883+00:00,2026-08-23T19:31:28.911883+00:00
masp-jesus-soto-2026,MASP – Museu de Arte de São Paulo,São Paulo,Brazil,"Avenida Paulista 1578, Bela Vista, São Paulo",museum,global,https://masp.org.br,https://masp.org.br/en/exhibitions,Jesús Soto,2026-11-27,2027-04-04,[],[],upcoming,,https://masp.org.br/en/exhibitions,html,2026-08-23T19:31:28.911883+00:00,2026-08-23T19:31:28.911883+00:00
moca-taipei-museum-of-contemporary-art-taipei-2026,Museum of Contemporary Art Taipei,Taipei,Taiwan,"No. 39, Chang'an West Road, Datong District, Taipei",museum,national,https://www.mocataipei.org.tw,https://www.mocataipei.org.tw/en/ExhibitionAndEvent,"Museum of Contemporary Art, Taipei",2026-05-23,2026-08-30,[],[],current,,https://www.mocataipei.org.tw/en/ExhibitionAndEvent,html,2026-08-23T19:31:28.911883+00:00,2026-08-23T19:31:28.911883+00:00
tkg-plus-a-few-yards-2024,TKG+,Taipei,Taiwan,"B1, No. 15, Lane 548, Ruiguang Road, Neihu District, Taipei",gallery,national,https://www.tkgplus.com,https://www.tkgplus.com/exhibitions,A Few Yards,2024-05-08,2024-08-03,[],[],past,,https://www.tkgplus.com/exhibitions,html,2026-08-23T19:31:28.911883+00:00,2026-08-23T19:31:28.911883+00:00
tkg-plus-untitled-2024,TKG+,Taipei,Taiwan,"B1, No. 15, Lane 548, Ruiguang Road, Neihu District, Taipei",gallery,national,https://www.tkgplus.com,https://www.tkgplus.com/exhibitions,家庭理髮,2024-11-09,2025-01-18,[],[],past,,https://www.tkgplus.com/exhibitions,html,2026-08-23T19:31:28.911883+00:00,2026-08-23T19:31:28.911883+00:00
tkg-plus-untitled-2025,TKG+,Taipei,Taiwan,"B1, No. 15, Lane 548, Ruiguang Road, Neihu District, Taipei",gallery,national,https://www.tkgplus.com,https://www.tkgplus.com/exhibitions,光之絮語,2025-05-03,2025-08-09,[],[],past,,https://www.tkgplus.com/exhibitions,html,2026-08-23T19:31:28.911883+00:00,2026-08-23T19:31:28.911883+00:00
tkg-plus-drawing-fold-2025,TKG+,Taipei,Taiwan,"B1, No. 15, Lane 548, Ruiguang Road, Neihu District, Taipei",gallery,national,https://www.tkgplus.com,https://www.tkgplus.com/exhibitions,Drawing Fold,2025-10-30,2026-01-31,[],[],past,,https://www.tkgplus.com/exhibitions,html,2026-08-23T19:31:28.911883+00:00,2026-08-23T19:31:28.911883+00:00
tkg-plus-cycles-2026,TKG+,Taipei,Taiwan,"B1, No. 15, Lane 548, Ruiguang Road, Neihu District, Taipei",gallery,national,https://www.tkgplus.com,https://www.tkgplus.com/exhibitions,CYCLES,2026-05-23,2026-07-04,[],[],past,,https://www.tkgplus.com/exhibitions,html,2026-08-23T19:31:28.911883+00:00,2026-08-23T19:31:28.911883+00:00
tkg-plus-untitled-2026,TKG+,Taipei,Taiwan,"B1, No. 15, Lane 548, Ruiguang Road, Neihu District, Taipei",gallery,national,https://www.tkgplus.com,https://www.tkgplus.com/exhibitions,緩慢的電影配樂,2026-07-18,2026-08-29,[],[],current,,https://www.tkgplus.com/exhibitions,html,2026-08-23T19:31:28.911883+00:00,2026-08-23T19:31:28.911883+00:00
mori-art-museum-ron-mueck-2026,Mori Art Museum,Tokyo,Japan,"Roppongi Hills Mori Tower 53F, 6-10-1 Roppongi, Minato-ku, Tokyo",museum,global,https://www.mori.art.museum,https://www.mori.art.museum/en/exhibitions/,Ron Mueck,2026-04-29,2026-09-23,[],[],current,,https://www.mori.art.museum/en/exhibitions/,html,2026-08-23T19:31:28.911883+00:00,2026-08-23T19:31:28.911883+00:00
mori-art-museum-ent-upcoming-exhibitions-past-exhibitions-exhibition-tours-a-2026,Mori Art Museum,Tokyo,Japan,"Roppongi Hills Mori Tower 53F, 6-10-1 Roppongi, Minato-ku, Tokyo",museum,global,https://www.mori.art.museum,https://www.mori.art.museum/en/exhibitions/,ent / Upcoming Exhibitions Past Exhibitions Exhibition Tours and Others CURRENT EXHIBITIONS Ron Mueck,2026-04-29,2026-09-23,[],[],current,,https://www.mori.art.museum/en/exhibitions/,html,2026-08-23T19:31:28.911883+00:00,2026-08-23T19:31:28.911883+00:00
mori-art-museum-fate-grand-order-exhibition-stargazer-2026,Mori Art Museum,Tokyo,Japan,"Roppongi Hills Mori Tower 53F, 6-10-1 Roppongi, Minato-ku, Tokyo",museum,global,https://www.mori.art.museum,https://www.mori.art.museum/en/exhibitions/,Fate/Grand Order exhibition -stargazer-,2026-07-17,2026-09-14,[],[],current,,https://www.mori.art.museum/en/exhibitions/,html,2026-08-23T19:31:28.911883+00:00,2026-08-23T19:31:28.911883+00:00
mori-art-museum-sat-10-26-mon-mori-arts-center-gallery-fate-grand-order-exhi-2026,Mori Art Museum,Tokyo,Japan,"Roppongi Hills Mori Tower 53F, 6-10-1 Roppongi, Minato-ku, Tokyo",museum,global,https://www.mori.art.museum,https://www.mori.art.museum/en/exhibitions/,Sat] - 10.26 [Mon] Mori Arts Center Gallery Fate/Grand Order exhibition -stargazer-,2026-07-17,2026-09-14,[],[],current,,https://www.mori.art.museum/en/exhibitions/,html,2026-08-23T19:31:28.911883+00:00,2026-08-23T19:31:28.911883+00:00
mori-art-museum-tv-anime-the-apothecary-diaries-tokyo-city-view-2026,Mori Art Museum,Tokyo,Japan,"Roppongi Hills Mori Tower 53F, 6-10-1 Roppongi, Minato-ku, Tokyo",museum,global,https://www.mori.art.museum,https://www.mori.art.museum/en/exhibitions/,TV Anime “The Apothecary Diaries” × TOKYO CITY VIEW,2026-08-01,2026-10-26,[],[],current,,https://www.mori.art.museum/en/exhibitions/,html,2026-08-23T19:31:28.911883+00:00,2026-08-23T19:31:28.911883+00:00
mori-art-museum-mariko-mori-all-that-shines-2026,Mori Art Museum,Tokyo,Japan,"Roppongi Hills Mori Tower 53F, 6-10-1 Roppongi, Minato-ku, Tokyo",museum,global,https://www.mori.art.museum,https://www.mori.art.museum/en/exhibitions/,Mariko Mori: All That Shines,2026-10-31,2027-03-28,[],[],upcoming,,https://www.mori.art.museum/en/exhibitions/,html,2026-08-23T19:31:28.911883+00:00,2026-08-23T19:31:28.911883+00:00
taka-ishii-gallery-roppongi-opening-reception-saturday-sep-5-17-00-19-00-curren-2026,Taka Ishii Gallery,Tokyo,Japan,"complex665 3F, 6-5-24 Roppongi, Minato-ku, Tokyo",gallery,national,https://www.takaishiigallery.com,https://www.takaishiigallery.com/en/,"Roppongi Opening reception: Saturday, Sep 5, 17:00 – 19:00 CURRENT EXHIBITION Silke Otto-Knapp Dates:",2026-08-01,2026-09-19,"[""Roppongi Opening""]",[],current,,https://www.takaishiigallery.com/en/,html,2026-08-23T19:31:28.911883+00:00,2026-08-23T19:31:28.911883+00:00
taka-ishii-gallery-silke-otto-knapp-2026,Taka Ishii Gallery,Tokyo,Japan,"complex665 3F, 6-5-24 Roppongi, Minato-ku, Tokyo",gallery,national,https://www.takaishiigallery.com,https://www.takaishiigallery.com/en/,Silke Otto-Knapp,2026-08-01,2026-09-19,[],[],current,,https://www.takaishiigallery.com/en/,html,2026-08-23T19:31:28.911883+00:00,2026-08-23T19:31:28.911883+00:00
taka-ishii-gallery-exhibition-in-collaboration-with-the-maebashi-biennale-2026--2026,Taka Ishii Gallery,Tokyo,Japan,"complex665 3F, 6-5-24 Roppongi, Minato-ku, Tokyo",gallery,national,https://www.takaishiigallery.com,https://www.takaishiigallery.com/en/,"Exhibition in collaboration with the Maebashi Biennale 2026 “Small Architectures: Light, Void, and the City”",2026-09-19,2026-10-27,[],[],upcoming,,https://www.takaishiigallery.com/en/,html,2026-08-23T19:31:28.911883+00:00,2026-08-23T19:31:28.911883+00:00
taka-ishii-gallery-collaboration-with-the-maebashi-biennale-2026-small-architec-2026,Taka Ishii Gallery,Tokyo,Japan,"complex665 3F, 6-5-24 Roppongi, Minato-ku, Tokyo",gallery,national,https://www.takaishiigallery.com,https://www.takaishiigallery.com/en/,"collaboration with the Maebashi Biennale 2026 “Small Architectures: Light, Void, and the City” Dates:",2026-09-19,2026-10-27,[],[],upcoming,,https://www.takaishiigallery.com/en/,html,2026-08-23T19:31:28.911883+00:00,2026-08-23T19:31:28.911883+00:00
nact-tokyo-picasso-through-the-eyes-of-paul-smith-2026,"The National Art Center, Tokyo",Tokyo,Japan,"7-22-2 Roppongi, Minato-ku, Tokyo",museum,national,https://www.nact.jp,https://www.nact.jp/english/exhibition_special/,"Picasso, through the Eyes of Paul Smith",2026-06-10,2026-09-21,[],[],current,,https://www.nact.jp/english/exhibition_special/,html,2026-08-23T19:31:28.911883+00:00,2026-08-23T19:31:28.911883+00:00
nact-tokyo-masterpieces-of-the-renaissance-from-the-musee-du-louvre-2026,"The National Art Center, Tokyo",Tokyo,Japan,"7-22-2 Roppongi, Minato-ku, Tokyo",museum,national,https://www.nact.jp,https://www.nact.jp/english/exhibition_special/,Masterpieces of the Renaissance from the Musée du Louvre,2026-09-09,2026-12-13,[],[],upcoming,,https://www.nact.jp/english/exhibition_special/,html,2026-08-23T19:31:28.911883+00:00,2026-08-23T19:31:28.911883+00:00
nact-tokyo-shojo-manga-infinity-moto-hagio-ryoko-yamagishi-and-waki-yam-2026,"The National Art Center, Tokyo",Tokyo,Japan,"7-22-2 Roppongi, Minato-ku, Tokyo",museum,national,https://www.nact.jp,https://www.nact.jp/english/exhibition_special/,"Shojo Manga Infinity: Moto Hagio, Ryoko Yamagishi, and Waki Yamato",2026-10-28,2027-02-08,[],[],upcoming,,https://www.nact.jp/english/exhibition_special/,html,2026-08-23T19:31:28.911883+00:00,2026-08-23T19:31:28.911883+00:00
la-biennale-venezia-biennale-arte-2026-2026,La Biennale di Venezia,Venice,Italy,"Ca' Giustinian, San Marco 1364/A, 30124 Venice",biennale,global,https://www.labiennale.org,https://www.labiennale.org/en/art,Biennale Arte 2026,2026-05-09,2026-11-22,[],[],current,,https://www.labiennale.org/en/art,html,2026-08-23T19:31:28.911883+00:00,2026-08-23T19:31:28.911883+00:00
la-biennale-venezia-biennale-arte-2026-61st-international-art-exhibition-2026,La Biennale di Venezia,Venice,Italy,"Ca' Giustinian, San Marco 1364/A, 30124 Venice",biennale,global,https://www.labiennale.org,https://www.labiennale.org/en/art,Biennale Arte 2026 61st International Art Exhibition,2026-05-09,2026-11-22,[],[],current,,https://www.labiennale.org/en/art,html,2026-08-23T19:31:28.911883+00:00,2026-08-23T19:31:28.911883+00:00
peggy-guggenheim-fucina-degli-angeli-peggy-guggenheim-and-20th-century-artist-2026,Peggy Guggenheim Collection,Venice,Italy,"Dorsoduro 701, 30123 Venice",museum,global,https://www.guggenheim-venice.it,https://www.guggenheim-venice.it/en/art/exhibitions,Fucina degli Angeli: Peggy Guggenheim and 20th-Century Artistic Glass,2026-11-14,2027-03-29,[],[],upcoming,,https://www.guggenheim-venice.it/en/art/exhibitions,html,2026-08-23T19:31:28.911883+00:00,2026-08-23T19:31:28.911883+00:00
peggy-guggenheim-ctober-2026-exhibition-upcoming-fucina-degli-angeli-peggy-gu-2026,Peggy Guggenheim Collection,Venice,Italy,"Dorsoduro 701, 30123 Venice",museum,global,https://www.guggenheim-venice.it,https://www.guggenheim-venice.it/en/art/exhibitions,ctober 2026 Exhibition Upcoming Fucina degli Angeli: Peggy Guggenheim and 20th-Century Artistic Glass,2026-11-14,2027-03-29,[],[],upcoming,,https://www.guggenheim-venice.it/en/art/exhibitions,html,2026-08-23T19:31:28.911883+00:00,2026-08-23T19:31:28.911883+00:00
